web-scraper-order,web-scraper-start-url,Type_Chaussures,Prix,Adresse,Image_lien-src
"1752680098-1490","https://sn.coinafrique.com/categorie/chaussures-homme?page=102","Chaussures Nike","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2593042_uploaded_image1_1599002217.jpg"
"1752680098-1491","https://sn.coinafrique.com/categorie/chaussures-homme?page=102","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2593038_uploaded_image3_1599002082.jpeg"
"1752680098-1492","https://sn.coinafrique.com/categorie/chaussures-homme?page=102","Chaussures Nike","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2593032_uploaded_image1_1599001910.jpg"
"1752680098-1493","https://sn.coinafrique.com/categorie/chaussures-homme?page=102","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2593028_uploaded_image1_1599001810.jpg"
"1752680098-1494","https://sn.coinafrique.com/categorie/chaussures-homme?page=102","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2593025_uploaded_image1_1599001730.jpg"
"1752680098-1495","https://sn.coinafrique.com/categorie/chaussures-homme?page=102","Chaussures en cuir","25 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2592981_uploaded_image1_1599000074.jpg"
"1752680098-1496","https://sn.coinafrique.com/categorie/chaussures-homme?page=102","Chaussures homme","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2591815_uploaded_image1_1598974898.jpg"
"1752680098-1497","https://sn.coinafrique.com/categorie/chaussures-homme?page=102","Chaussures  homme","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2591798_uploaded_image1_1598974677.jpg"
"1752680098-1498","https://sn.coinafrique.com/categorie/chaussures-homme?page=102","Chaussures en cuir","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2591749_uploaded_image1_1598974025.jpg"
"1752680098-1499","https://sn.coinafrique.com/categorie/chaussures-homme?page=102","Sandales pour hommes","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2587006_uploaded_image1_1598817447.jpg"
"1752680098-1500","https://sn.coinafrique.com/categorie/chaussures-homme?page=102","Chaussures classiques","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2587001_uploaded_image1_1598817297.jpg"
"1752680098-1501","https://sn.coinafrique.com/categorie/chaussures-homme?page=102","Chaussures classiques Timberland","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2586990_uploaded_image1_1598816863.jpg"
"1752680098-1502","https://sn.coinafrique.com/categorie/chaussures-homme?page=102","Chaussures de ville","15 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2586221_uploaded_image1_1598792924.jpg"
"1752680098-1503","https://sn.coinafrique.com/categorie/chaussures-homme?page=102","Chaussures hommes","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2584976_uploaded_image1_1598726029.jpg"
"1752680098-1504","https://sn.coinafrique.com/categorie/chaussures-homme?page=102","Chaussures homme","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2584973_uploaded_image1_1598725915.jpg"
"1752680098-1505","https://sn.coinafrique.com/categorie/chaussures-homme?page=102","Chaussures homme","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2584731_uploaded_image1_1598716659.jpg"
"1752680098-1506","https://sn.coinafrique.com/categorie/chaussures-homme?page=102","Chaussures Homme","20 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2584459_uploaded_image2_1598710466.jpeg"
"1752680098-1507","https://sn.coinafrique.com/categorie/chaussures-homme?page=102","Sneakers homme - femme","18 500CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2584205_uploaded_image1_1598703602.jpg"
"1752680098-1508","https://sn.coinafrique.com/categorie/chaussures-homme?page=102","Chaussures Homme","20 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2584185_uploaded_image1_1598703005.jpg"
"1752680098-1509","https://sn.coinafrique.com/categorie/chaussures-homme?page=102","Baskets Jordan 4","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_2583910_uploaded_image1_1598695018.jpg"
"1752680098-1510","https://sn.coinafrique.com/categorie/chaussures-homme?page=102","Chaussures","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2583299_uploaded_image1_1598649082.jpg"
"1752680098-1511","https://sn.coinafrique.com/categorie/chaussures-homme?page=102","Baskets Nike Air Max 95","10 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_2582820_uploaded_image1_1598633122.jpg"
"1752680098-1512","https://sn.coinafrique.com/categorie/chaussures-homme?page=102","Chaussures homme","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2581790_uploaded_image1_1598604194.jpg"
"1752680109-1513","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Mocassin Homme","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2651596_uploaded_image1_1601047945.jpg"
"1752680109-1514","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Chaussures  homme","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2651335_uploaded_image1_1601040539.jpg"
"1752680109-1515","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Chaussures homme","5 000CFA","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2649866_uploaded_image1_1600977813.jpg"
"1752680109-1516","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Mocassins homme","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2649743_uploaded_image1_1600973655.jpg"
"1752680109-1517","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Baskets  homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2648831_uploaded_image1_1600949493.jpg"
"1752680109-1518","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Chaussures hommes","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2648828_uploaded_image1_1600949417.jpg"
"1752680109-1519","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Chaussures homme","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2648566_uploaded_image1_1600943504.jpg"
"1752680109-1520","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Baskets Puma RX Toys Homme","10 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2647976_uploaded_image1_1600910355.jpg"
"1752680109-1521","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Baskets Dior","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2647888_uploaded_image1_1600905083.jpg"
"1752680109-1522","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Chaussures Air force one","24 900CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2647791_uploaded_image1_1600900668.jpg"
"1752680109-1523","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Baskets Nike Zoom","34 900CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2647787_uploaded_image1_1600900608.jpg"
"1752680109-1524","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Chaussures Air 270","29 900CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2647785_uploaded_image1_1600900533.jpg"
"1752680109-1525","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Baskets Nike Homme","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2646892_uploaded_image1_1600872983.jpg"
"1752680109-1526","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Baskets Jordan 1 Low","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2646890_uploaded_image1_1600872893.jpg"
"1752680109-1527","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Sandales homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2646398_uploaded_image1_1600860509.jpg"
"1752680109-1528","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Baskets homme","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2646380_uploaded_image1_1600860218.jpg"
"1752680109-1529","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Sandales homme","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2644778_uploaded_image1_1600792908.jpg"
"1752680109-1530","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Sandales homme","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2644746_uploaded_image1_1600791902.jpg"
"1752680109-1531","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Chaussures   homme","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2644736_uploaded_image1_1600791527.jpg"
"1752680109-1532","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Chaussures Nike","20 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2644683_uploaded_image1_1600790388.jpg"
"1752680109-1533","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Baskets Nike Air Force One","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2644418_uploaded_image1_1600784436.jpg"
"1752680109-1534","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Baskets Air Jordan","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2644143_uploaded_image2_1600777651.jpeg"
"1752680109-1535","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Chaussures en cuir","8 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2642757_uploaded_image1_1600724617.jpg"
"1752680109-1536","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Chaussures locales","13 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_2642622_uploaded_image1_1600719545.jpg"
"1752680109-1537","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Chaussures locales","13 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_2642616_uploaded_image1_1600719373.jpg"
"1752680109-1538","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Chaussures homme","7 500CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2642321_uploaded_image1_1600711405.jpg"
"1752680109-1539","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Chaussures hommes","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2641693_uploaded_image1_1600695596.jpg"
"1752680109-1540","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Chaussures homme","5 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2640521_uploaded_image1_1600650385.jpg"
"1752680109-1541","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Chaussures Versace two chainz","22 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2640436_uploaded_image1_1600644566.jpg"
"1752680109-1542","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Baskets homme","Prix sur demande","Geule Tapée, Dakar, Sénégal","https://images.coinafrique.com/thumb_2640429_uploaded_image1_1600644318.jpg"
"1752680109-1543","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Chaussures Zara","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_2640118_uploaded_image1_1600629638.jpg"
"1752680109-1544","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Chaussures Nike Air Force One","35 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2639979_uploaded_image1_1600624080.jpg"
"1752680109-1545","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Baskets Nike Zoom","28 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2639975_uploaded_image1_1600623997.jpg"
"1752680109-1546","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Baskets Air Nike 270","35 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2639972_uploaded_image1_1600623935.jpg"
"1752680109-1547","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Chaussures Air Force One","30 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2639968_uploaded_image1_1600623858.jpg"
"1752680109-1548","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Baskets Air Force One","30 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2639966_uploaded_image1_1600623784.jpg"
"1752680109-1549","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Chaussures Nike Zoom","35 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2639963_uploaded_image1_1600623682.jpg"
"1752680109-1550","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Chaussures homme","100 000 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2639679_uploaded_image1_1600613713.jpg"
"1752680109-1551","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Baskets Alexander McQueen homme","11 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2639527_uploaded_image1_1600608451.jpg"
"1752680109-1552","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Baskets Nike - Jordan","30 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2639445_uploaded_image1_1600606734.jpg"
"1752680109-1553","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Baskets Adidas Yeezy 350","30 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2639439_uploaded_image1_1600606567.jpg"
"1752680109-1554","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Baskets Nike Air Force One","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2638863_uploaded_image1_1600582966.jpg"
"1752680109-1555","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Nike 270","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2638861_uploaded_image1_1600582759.jpg"
"1752680109-1556","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Baskets Alexander Mcqueen","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2638860_uploaded_image1_1600582662.jpg"
"1752680109-1557","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Baskets Yeezy 700 V3","35 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2638858_uploaded_image1_1600582579.jpg"
"1752680109-1558","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Crampons","35 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2638853_uploaded_image1_1600582331.jpg"
"1752680109-1559","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Chaussures classes","5 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2638746_uploaded_image1_1600564123.jpg"
"1752680109-1560","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Mocassins Clarks","Prix sur demande","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2638689_uploaded_image1_1600559378.jpg"
"1752680109-1561","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Tennis Pull&Bear","20 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2638650_uploaded_image1_1600556858.jpg"
