web-scraper-order,web-scraper-start-url,Type_Habit,Prix,Adresse,Image_lien-src
"1752683805-490","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe de cérémonie enfant","7 500CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2135538_uploaded_image1_1589838803.jpg"
"1752683805-491","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe en coton enfant","8 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2135504_uploaded_image1_1589838293.jpg"
"1752683805-492","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robes coton enfant","6 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2135496_uploaded_image1_1589838190.jpg"
"1752683805-493","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe en coton enfant","8 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2135490_uploaded_image1_1589838120.jpg"
"1752683805-494","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe en coton enfant","8 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2135481_uploaded_image1_1589838043.jpg"
"1752683805-495","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe enfant","8 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2135475_uploaded_image1_1589837962.jpg"
"1752683805-496","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe enfants fait main","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2134538_uploaded_image1_1589822555.jpg"
"1752683805-497","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Ensemble enfant","12 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2133600_uploaded_image1_1589810793.jpg"
"1752683805-498","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Ensemble pantalon & tee-shirt","12 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2133467_uploaded_image1_1589808819.jpg"
"1752683805-499","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robe enfants","10 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2133033_uploaded_image1_1589804179.jpg"
"1752683805-500","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Ensemble culotte","5 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2126589_uploaded_image1_1589696412.jpg"
"1752683805-501","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2126541_uploaded_image1_1589695915.jpg"
"1752683805-502","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","5 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2126532_uploaded_image1_1589695794.jpg"
"1752683805-503","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements  enfant","5 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2126529_uploaded_image1_1589695742.jpg"
"1752683805-504","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements pour enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2126522_uploaded_image1_1589695660.jpg"
"1752683805-505","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements pour enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2125952_uploaded_image1_1589678069.jpg"
"1752683805-506","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements pour enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2125951_uploaded_image1_1589678021.jpg"
"1752683805-507","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2125948_uploaded_image1_1589677959.jpg"
"1752683805-508","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2125947_uploaded_image1_1589677921.jpg"
"1752683805-509","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","T-Shirt - Short","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2125943_uploaded_image1_1589677839.jpg"
"1752683805-510","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Vêtements enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2125892_uploaded_image1_1589676708.jpg"
"1752683805-511","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","T-shirts 100% coton","5 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2124862_uploaded_image1_1589655764.jpg"
"1752683805-512","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","Robes","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2122740_uploaded_image1_1589625434.jpg"
"1752683808-513","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2384763_uploaded_image1_1593734473.jpg"
"1752683808-514","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","4 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2383727_uploaded_image1_1593717954.jpg"
"1752683808-515","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2383539_uploaded_image1_1593715653.jpg"
"1752683808-516","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Habits enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2383536_uploaded_image1_1593715625.jpg"
"1752683808-517","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Habits enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2383531_uploaded_image1_1593715580.jpg"
"1752683808-518","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements  enfants","4 008CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2378597_uploaded_image1_1593640853.jpg"
"1752683808-519","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","4 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2377763_uploaded_image1_1593627356.jpg"
"1752683808-520","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","4 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2377756_uploaded_image1_1593627288.jpg"
"1752683808-521","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robe de princesse","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2377738_uploaded_image1_1593627059.jpg"
"1752683808-522","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robes de princesses","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2377730_uploaded_image3_1593626961.jpeg"
"1752683808-523","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robes enfants","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2377707_uploaded_image2_1593626715.jpeg"
"1752683808-524","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Boubous en tissu   / enfants","3 500CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2377371_uploaded_image1_1593623429.jpg"
"1752683808-525","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtement enfant","3 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2377232_uploaded_image1_1593621705.jpg"
"1752683808-526","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements bébé","3 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2377227_uploaded_image1_1593621591.jpg"
"1752683808-527","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements bébé","3 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2377213_uploaded_image1_1593621496.jpg"
"1752683808-528","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robes  enfant","4 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2370708_uploaded_image1_1593520384.jpg"
"1752683808-529","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","7 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2367486_uploaded_image1_1593459784.jpg"
"1752683808-530","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","7 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2367474_uploaded_image1_1593459542.jpg"
"1752683808-531","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robes enfants","3 500CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2363010_uploaded_image1_1593392012.jpg"
"1752683808-532","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Tenue enfant","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361651_uploaded_image1_1593372217.jpg"
"1752683808-533","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtement enfant","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361645_uploaded_image1_1593372128.jpg"
"1752683808-534","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtement enfant","6 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2357824_uploaded_image1_1593292674.jpg"
"1752683808-535","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfant","2 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2357148_uploaded_image1_1593280075.jpg"
"1752683808-536","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Slip ou boxer  / enfant","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2351705_uploaded_image1_1593186889.jpg"
"1752683808-537","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfants","2 500CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2351688_uploaded_image1_1593186752.jpg"
"1752683808-538","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Tenues enfants","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2348889_uploaded_image1_1593158545.jpg"
"1752683808-539","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Boubous enfants","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2347925_uploaded_image1_1593131058.jpg"
"1752683808-540","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Lot de 12 slips enfant","4 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2340835_uploaded_image1_1593021988.jpg"
"1752683808-541","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Ensemble pour bébé","4 500CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2330464_uploaded_image1_1592871357.jpg"
"1752683808-542","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements pour enfants","4 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2324483_uploaded_image1_1592784118.jpg"
"1752683808-543","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements Pour enfants","4 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2324482_uploaded_image1_1592784086.jpg"
"1752683808-544","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Bonnets / enfants","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2318253_uploaded_image1_1592661509.jpg"
"1752683808-545","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Tenue pour enfant","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2317536_uploaded_image1_1592652455.jpg"
"1752683808-546","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Tenue / enfant","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2317504_uploaded_image1_1592652130.jpg"
"1752683808-547","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Tenue  pour enfant","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2317501_uploaded_image1_1592652081.jpg"
"1752683808-548","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robe enfant","15 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2313499_uploaded_image1_1592578354.jpg"
"1752683808-549","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfant","6 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2310124_uploaded_image1_1592524519.jpg"
"1752683808-550","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements - Enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2310123_uploaded_image1_1592524489.jpg"
"1752683808-551","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Vêtements enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2310121_uploaded_image1_1592524462.jpg"
"1752683808-552","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Chaussures Femmes","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2310057_uploaded_image1_1592523426.jpg"
"1752683808-553","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Slips boxeur enfants / lot de  12","6 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2295755_uploaded_image1_1592329461.jpg"
"1752683808-554","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Ensemble pyjama fille et garçon","6 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2274571_uploaded_image1_1591981803.jpg"
"1752683808-555","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Ensemble short + t-shirt garçon","3 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2274557_uploaded_image1_1591981638.jpg"
"1752683808-556","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Ensemble short + débardeur garçon","3 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2274546_uploaded_image1_1591981520.jpg"
"1752683808-557","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Ensemble short + t-shirt garçon","3 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2274532_uploaded_image1_1591981386.jpg"
"1752683808-558","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Ensemble short +t-shirt garçon","2 500CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2274503_uploaded_image1_1591981096.jpg"
"1752683808-559","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Robe d'été/ enfants","7 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_2268332_uploaded_image1_1591890458.jpg"
"1752683808-560","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Body bébé fille","1 300CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2263650_uploaded_image1_1591834501.jpg"
"1752683808-561","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Body bébé fille","1 300CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2263638_uploaded_image1_1591834380.jpg"
"1752683808-562","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Body bébé fille","1 300CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2263623_uploaded_image1_1591834198.jpg"
"1752683808-563","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Grenouillère bébé fille","4 500CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2263607_uploaded_image1_1591833986.jpg"
"1752683808-564","https://sn.coinafrique.com/categorie/vetements-enfants?page=15","Grenouillère bébé fille","4 500CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2263591_uploaded_image1_1591833782.jpg"
